scenario_id,task_id,tube_id,time_s,ax_mm_s2,ay_mm_s2,az_mm_s2,motion_type,notes
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.282,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.302,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.322,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.342,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.362,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.382,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.402,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.422,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.442,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.462,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.482,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.502,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.522,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.542,0.0,0.0,0.0,gripper_action,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.542,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.562,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.582,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.602,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.622,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.642,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.662,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.682,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.702,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.722,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.742,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.762,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.782,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.802,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.822,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.842,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.862,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.882,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.902,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.922,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.942,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.962,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,172.982,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.002,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.022,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.042,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.062,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.067,0.0,0.0,0.0,z_lift,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.067,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.087,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.107,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.127,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.147,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.167,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.187,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.207,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.227,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.247,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.267,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.287,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.307,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.327,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.347,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.367,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.387,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.407,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.427,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.447,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.467,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.487,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.507,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.527,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.547,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.567,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.587,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.607,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.627,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.647,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.667,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.687,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.707,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.727,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.747,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.767,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.787,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.807,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.822,0.0,0.0,0.0,xy_move_at_safe_z,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.822,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.842,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.862,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.882,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.902,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.922,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.942,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.962,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,173.982,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.002,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.022,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.042,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.062,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.082,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.102,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.122,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.142,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.162,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.182,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.202,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.222,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.242,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.262,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.264,0.0,0.0,0.0,z_descend,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.264,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.284,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.304,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,174.324,0.0,0.0,0.0,scan_wait,Acceleration is steady-state zero in this simplified interpolation model.
